70_graus_750rev,Time,Tt(°C),High Alarm,Tb(°C),High Alarm,Serial Number
89,2025-03-20 13:20:58,57.0,50.0,27.4,100.0
90,2025-03-20 13:21:03,57.1,50.0,27.4,100.0
91,2025-03-20 13:21:08,57.3,50.0,27.4,100.0
92,2025-03-20 13:21:13,57.4,50.0,27.4,100.0
93,2025-03-20 13:21:18,57.6,50.0,27.4,100.0
94,2025-03-20 13:21:23,57.7,50.0,27.5,100.0
95,2025-03-20 13:21:28,57.9,50.0,27.5,100.0
96,2025-03-20 13:21:33,58.0,50.0,27.5,100.0
97,2025-03-20 13:21:38,58.2,50.0,27.5,100.0
98,2025-03-20 13:21:43,58.3,50.0,27.5,100.0
99,2025-03-20 13:21:48,58.4,50.0,27.5,100.0
100,2025-03-20 13:21:53,58.6,50.0,27.5,100.0
101,2025-03-20 13:21:58,58.7,50.0,27.5,100.0
102,2025-03-20 13:22:03,58.8,50.0,27.5,100.0
103,2025-03-20 13:22:08,58.9,50.0,27.5,100.0
104,2025-03-20 13:22:13,59.1,50.0,27.5,100.0
105,2025-03-20 13:22:18,59.2,50.0,27.5,100.0
106,2025-03-20 13:22:23,59.3,50.0,27.5,100.0
107,2025-03-20 13:22:28,59.4,50.0,27.5,100.0
108,2025-03-20 13:22:33,59.5,50.0,27.5,100.0
109,2025-03-20 13:22:38,59.7,50.0,27.5,100.0
110,2025-03-20 13:22:43,59.8,50.0,27.5,100.0
111,2025-03-20 13:22:48,59.9,50.0,27.5,100.0
112,2025-03-20 13:22:53,60.0,50.0,27.5,100.0
113,2025-03-20 13:22:58,60.1,50.0,27.5,100.0
114,2025-03-20 13:23:03,60.2,50.0,27.5,100.0
115,2025-03-20 13:23:08,60.3,50.0,27.5,100.0
116,2025-03-20 13:23:13,60.4,50.0,27.5,100.0
117,2025-03-20 13:23:18,60.5,50.0,27.5,100.0
118,2025-03-20 13:23:23,60.6,50.0,27.5,100.0
119,2025-03-20 13:23:28,60.6,50.0,27.5,100.0
120,2025-03-20 13:23:33,60.7,50.0,27.5,100.0
121,2025-03-20 13:23:38,60.8,50.0,27.5,100.0
122,2025-03-20 13:23:43,60.9,50.0,27.5,100.0
123,2025-03-20 13:23:48,61.0,50.0,27.4,100.0
124,2025-03-20 13:23:53,61.1,50.0,27.4,100.0
125,2025-03-20 13:23:58,61.1,50.0,27.4,100.0
126,2025-03-20 13:24:03,61.2,50.0,27.4,100.0
127,2025-03-20 13:24:08,61.3,50.0,27.4,100.0
128,2025-03-20 13:24:13,61.3,50.0,27.4,100.0
129,2025-03-20 13:24:18,61.4,50.0,27.4,100.0
130,2025-03-20 13:24:23,61.5,50.0,27.4,100.0
131,2025-03-20 13:24:28,61.6,50.0,27.4,100.0
132,2025-03-20 13:24:33,61.6,50.0,27.4,100.0
133,2025-03-20 13:24:38,61.7,50.0,27.3,100.0
134,2025-03-20 13:24:43,61.7,50.0,27.3,100.0
135,2025-03-20 13:24:48,61.8,50.0,27.3,100.0
136,2025-03-20 13:24:53,61.9,50.0,27.3,100.0
137,2025-03-20 13:24:58,61.9,50.0,27.3,100.0
138,2025-03-20 13:25:03,62.0,50.0,27.3,100.0
139,2025-03-20 13:25:08,62.1,50.0,27.3,100.0
140,2025-03-20 13:25:13,62.1,50.0,27.3,100.0
141,2025-03-20 13:25:18,62.2,50.0,27.3,100.0
142,2025-03-20 13:25:23,62.2,50.0,27.3,100.0
143,2025-03-20 13:25:28,62.3,50.0,27.3,100.0
144,2025-03-20 13:25:33,62.3,50.0,27.3,100.0
145,2025-03-20 13:25:38,62.4,50.0,27.3,100.0
146,2025-03-20 13:25:43,62.4,50.0,27.2,100.0
147,2025-03-20 13:25:48,62.5,50.0,27.2,100.0
148,2025-03-20 13:25:53,62.5,50.0,27.3,100.0
149,2025-03-20 13:25:58,62.6,50.0,27.3,100.0
150,2025-03-20 13:26:03,62.6,50.0,27.3,100.0
151,2025-03-20 13:26:08,62.7,50.0,27.3,100.0
152,2025-03-20 13:26:13,62.7,50.0,27.3,100.0
153,2025-03-20 13:26:18,62.8,50.0,27.4,100.0
154,2025-03-20 13:26:23,62.8,50.0,27.4,100.0
